date,target,combined_feature,return_label_x,return_label_y,return_x,return_y
2006-01-23,spy,++++-++++-,+,+,0.0016638862688851,1e-06
2006-01-24,cash,+++-++++-+,-,+,-0.0006317160498714,1e-06
2006-01-25,cash,++-++++-+-,-,+,-0.0029911622377162,1e-06
2006-01-26,spy,+-++++-+--,+,+,0.0008644448750613,1e-06
2006-01-27,spy,-++++-+--+,+,+,0.0068932288796778,1e-06
2006-01-30,cash,++++-+--++,-,+,0.0,1e-06
2006-01-31,cash,+++-+--++-,-,+,-0.0063903310272332,1e-06
2006-02-01,spy,++-+--++--,+,+,0.0044593936487648,1e-06
2006-02-02,cash,+-+--++--+,-,+,-0.0093677167873591,1e-06
2006-02-03,cash,-+--++--+-,-,+,-0.0024490850332111,1e-06
2006-02-06,spy,+--++--+--,+,+,0.0012653909334507,1e-06
2006-02-07,cash,--++--+--+,-,+,-0.0071213318250015,1e-06
2006-02-08,spy,-++--+--+-,+,+,0.0061184289375996,1e-06
2006-02-09,cash,++--+--+-+,-,+,-0.0040182360084584,1e-06
2006-02-10,spy,+--+--+-+-,+,+,0.0016609909354248,1e-06
2006-02-13,cash,--+--+-+-+,-,+,-0.0015007489281333,1e-06
2006-02-14,spy,-+--+-+-+-,+,+,0.0102008613384984,1e-06
2006-02-15,spy,+--+-+-+-+,+,+,0.0040726554027532,1e-06
2006-02-16,spy,--+-+-+-++,+,+,0.0063893357302259,1e-06
2006-02-17,cash,-+-+-+-+++,-,+,-0.0018597868073494,1e-06
2006-02-21,cash,+-+-+-+++-,-,+,-0.0048020688889826,1e-06
2006-02-22,spy,-+-+-+++--,+,+,0.0038828918491146,1e-06
2006-02-23,cash,+-+-+++--+,-,+,-0.0014698107459313,1e-06
2006-02-24,spy,-+-+++--+-,+,+,0.0023236236568785,1e-06
2006-02-27,spy,+-+++--+-+,+,+,0.0004637775905215,1e-06
2006-02-28,cash,-+++--+-++,-,+,-0.0075077495635832,1e-06
2006-03-01,spy,+++--+-++-,+,+,0.0059874726059661,1e-06
2006-03-02,spy,++--+-++-+,+,+,0.003568710129161,1e-06
2006-03-03,spy,+--+-++-++,+,+,0.0006994352931633,1e-06
2006-03-06,cash,--+-++-+++,-,+,-0.0075112376125725,1e-06
2006-03-07,spy,-+-++-+++-,+,+,0.0008603207400787,1e-06
2006-03-08,spy,+-++-+++-+,+,+,0.0042287279391302,1e-06
2006-03-09,cash,-++-+++-++,-,+,-0.0070159146744874,1e-06
2006-03-10,spy,++-+++-++-,+,+,0.006890590084774,1e-06
2006-03-13,cash,+-+++-++-+,-,+,-7.757301397095903e-05,1e-06
2006-03-14,spy,-+++-++-+-,+,+,0.0114209143441501,1e-06
2006-03-15,spy,+++-++-+-+,+,+,0.0046869046404775,1e-06
2006-03-16,spy,++-++-+-++,+,+,0.0001526927204007,1e-06
2006-03-17,cash,+-++-+-+++,-,+,-0.0004591181661802,1e-06
2006-03-20,cash,-++-+-+++-,-,+,-0.0017605306844274,1e-06
2006-03-21,cash,++-+-+++--,-,+,-0.0059829624032412,1e-06
2006-03-22,spy,+-+-+++---,+,+,0.0067177083845111,1e-06
2006-03-23,cash,-+-+++---+,-,+,-0.0011514962598628,1e-06
2006-03-24,spy,+-+++---+-,+,+,0.0016924471990632,1e-06
2006-03-27,cash,-+++---+-+,-,+,-7.686308490167275e-05,1e-06
2006-03-28,cash,+++---+-+-,-,+,-0.0054644154167682,1e-06
2006-03-29,spy,++---+-+--,+,+,0.0047909365554637,1e-06
2006-03-30,cash,+---+-+--+,-,+,-0.0023825805636733,1e-06
2006-03-31,cash,---+-+--+-,-,+,-0.0014613323731946,1e-06
2006-04-03,cash,--+-+--+--,-,+,-0.0026140660992826,1e-06
2006-04-04,spy,-+-+--+---,+,+,0.0063979176627575,1e-06
2006-04-05,spy,+-+--+---+,+,+,0.0030625058924674,1e-06
2006-04-06,spy,-+--+---++,+,+,0.0001527628027473,1e-06
2006-04-07,cash,+--+---+++,-,+,-0.011597774307766,1e-06
2006-04-10,cash,--+---+++-,-,+,0.0,1e-06
2006-04-11,cash,-+---+++--,-,+,-0.0093184956256573,1e-06
2006-04-12,spy,+---+++---,+,+,0.0008542409466634,1e-06
2006-04-13,spy,---+++---+,+,+,0.0009332792549524,1e-06
2006-04-17,cash,--+++---++,-,+,-0.0013195541917964,1e-06
2006-04-18,spy,-+++---++-,+,+,0.0137284136586585,1e-06
2006-04-19,spy,+++---++-+,+,+,0.0015296133708771,1e-06
2006-04-20,spy,++---++-++,+,+,0.0009924036855916,1e-06
2006-04-21,cash,+---++-+++,-,+,-0.0041006039555823,1e-06
2006-04-24,spy,---++-+++-,+,+,0.0001528327034473,1e-06
2006-04-25,cash,--++-+++-+,-,+,-0.0051129289016547,1e-06
2006-04-26,cash,-++-+++-+-,-,+,-0.0007663302951388,1e-06
2006-04-27,spy,++-+++-+--,+,+,0.008699037227923,1e-06
2006-04-28,spy,+-+++-+--+,+,+,0.0051992351821797,1e-06
2006-05-01,cash,-+++-+--++,-,+,-0.0081387945104107,1e-06
2006-05-02,spy,+++-+--++-,+,+,0.0028242912105248,1e-06
2006-05-03,cash,++-+--++-+,-,+,-0.00198242103649,1e-06
2006-05-04,spy,+-+--++-+-,+,+,0.0021360907490507,1e-06
2006-05-05,spy,-+--++-+-+,+,+,0.0035592670188648,1e-06
2006-05-08,cash,+--++-+-++,-,+,-0.0011319440246194,1e-06
2006-05-09,spy,--++-+-++-,+,+,0.0015103228440392,1e-06
2006-05-10,spy,-++-+-++-+,+,+,0.0010573173157346,1e-06
2006-05-11,cash,++-+-++-++,-,+,-0.0117726784639876,1e-06
2006-05-12,cash,+-+-++-++-,-,+,-0.0085915550164439,1e-06
2006-05-15,spy,-+-++-++--,+,+,0.0055129027943169,1e-06
2006-05-16,cash,+-++-++--+,-,+,-0.0034679174421395,1e-06
2006-05-17,cash,-++-++--+-,-,+,-0.0141447091064269,1e-06
2006-05-18,cash,++-++--+--,-,+,-0.0089517032061849,1e-06
2006-05-19,spy,+-++--+---,+,+,0.0018128456101515,1e-06
2006-05-22,cash,-++--+---+,-,+,-0.0011878486484709,1e-06
2006-05-23,cash,++--+---+-,-,+,-0.0158043885155476,1e-06
2006-05-24,spy,+--+---+--,+,+,0.0038987735724038,1e-06
2006-05-25,spy,--+---+--+,+,+,0.006382013864435,1e-06
2006-05-26,spy,-+---+--++,+,+,0.0028904803675841,1e-06
2006-05-30,cash,+---+--+++,-,+,-0.0146128211982817,1e-06
2006-05-31,spy,---+--+++-,+,+,0.0070289004133864,1e-06
2006-06-01,spy,--+--+++-+,+,+,0.0105981983296429,1e-06
2006-06-02,cash,-+--+++-++,-,+,-0.0019342359767891,1e-06
2006-06-05,cash,+--+++-++-,-,+,-0.013426490298679,1e-06
2006-06-06,cash,--+++-++--,-,+,-0.0031444189038417,1e-06
2006-06-07,cash,-+++-++---,-,+,-0.0082736035100383,1e-06
2006-06-08,spy,+++-++----,+,+,0.0013537041445023,1e-06
2006-06-09,cash,++-++----+,-,+,-0.0079930526381125,1e-06
2006-06-12,cash,+-++----+-,-,+,-0.0150142948116176,1e-06
2006-06-13,cash,-++----+--,-,+,-0.0096168969820238,1e-06
2006-06-14,spy,++----+---,+,+,0.0053728726944433,1e-06
2006-06-15,spy,+----+---+,+,+,0.0175071065088123,1e-06
2006-06-16,cash,----+---++,-,+,-0.0051081441852645,1e-06
2006-06-19,cash,---+---++-,-,+,-0.0137958798714732,1e-06
2006-06-20,spy,--+---++--,+,+,0.0006450624972353,1e-06
2006-06-21,spy,-+---++--+,+,+,0.0081451785179876,1e-06
2006-06-22,cash,+---++--++,-,+,-0.0039215516265478,1e-06
2006-06-23,spy,---++--++-,+,+,0.0008847471143854,1e-06
2006-06-26,spy,--++--++-+,+,+,0.0036132724019121,1e-06
2006-06-27,cash,-++--++-++,-,+,-0.0087992836998943,1e-06
2006-06-28,spy,++--++-++-,+,+,0.004509199996658,1e-06
2006-06-29,spy,+--++-++-+,+,+,0.0165335442913785,1e-06
2006-06-30,cash,--++-++-++,-,+,-0.0020385928678381,1e-06
2006-07-03,spy,-++-++-++-,+,+,0.0029035764395819,1e-06
2006-07-05,cash,++-++-++-+,-,+,-0.0017283464460741,1e-06
2006-07-06,spy,+-++-++-+-,+,+,0.0018868356833508,1e-06
2006-07-07,cash,-++-++-+-+,-,+,-0.0045601212353296,1e-06
2006-07-10,cash,++-++-+-+-,-,+,-0.0007090276158352,1e-06
2006-07-11,spy,+-++-+-+--,+,+,0.0063186402961947,1e-06
2006-07-12,cash,-++-+-+--+,-,+,-0.0086511872663816,1e-06
2006-07-13,cash,++-+-+--+-,-,+,-0.011558365751419,1e-06
2006-07-14,cash,+-+-+--+--,-,+,-0.0049142078776189,1e-06
2006-07-17,cash,-+-+--+---,-,+,-0.0014572563962734,1e-06
2006-07-18,spy,+-+--+----,+,+,0.0021017067185727,1e-06
2006-07-19,spy,-+--+----+,+,+,0.0121597852514059,1e-06
2006-07-20,cash,+--+----++,-,+,-0.0102283609850484,1e-06
2006-07-21,cash,--+----++-,-,+,-0.0095885302677249,1e-06
2006-07-24,spy,-+----++--,+,+,0.0142236950204161,1e-06
2006-07-25,spy,+----++--+,+,+,0.005397684450358,1e-06
2006-07-26,spy,----++--++,+,+,0.0018959277992507,1e-06
2006-07-27,cash,---++--+++,-,+,-0.0052598381487823,1e-06
2006-07-28,spy,--++--+++-,+,+,0.0073992634967885,1e-06
2006-07-31,spy,-++--+++-+,+,+,0.001488287690439,1e-06
2006-08-01,cash,++--+++-++,-,+,-0.000942320721206,1e-06
2006-08-02,spy,+--+++-++-,+,+,0.0039191095220559,1e-06
2006-08-03,spy,--+++-++-+,+,+,0.0084812459723098,1e-06
2006-08-04,cash,-+++-++-++,-,+,-0.0068175152644039,1e-06
2006-08-07,cash,+++-++-++-,-,+,0.0,1e-06
2006-08-08,cash,++-++-++--,-,+,-0.0053087102445337,1e-06
2006-08-09,cash,+-++-++---,-,+,-0.0093617521252549,1e-06
2006-08-10,spy,-++-++----,+,+,0.0062411194825368,1e-06
2006-08-11,cash,++-++----+,-,+,-0.0012581271920936,1e-06
2006-08-14,cash,+-++----+-,-,+,-0.0040742509931573,1e-06
2006-08-15,spy,-++----+--,+,+,0.002963001035575,1e-06
2006-08-16,spy,++----+--+,+,+,0.0029383668612913,1e-06
2006-08-17,spy,+----+--++,+,+,0.0034727345414679,1e-06
2006-08-18,spy,----+--+++,+,+,0.003840540676117,1e-06
2006-08-21,cash,---+--++++,-,+,-0.0003839898277859,1e-06
2006-08-22,spy,--+--++++-,+,+,0.0009999970653918,1e-06
2006-08-23,cash,-+--++++-+,-,+,-0.0032262881592821,1e-06
2006-08-24,cash,+--++++-+-,-,+,-0.0026156749158501,1e-06
2006-08-25,spy,--++++-+--,+,+,0.0013113095475599,1e-06
2006-08-28,spy,-++++-+--+,+,+,0.0060161883225358,1e-06
2006-08-29,spy,++++-+--++,+,+,0.0006896799302789,1e-06
2006-08-30,cash,+++-+--+++,-,+,-0.0016045805984029,1e-06
2006-08-31,cash,++-+--+++-,-,+,-0.0016049423314588,1e-06
2006-09-01,spy,+-+--+++--,+,+,0.0021351134710999,1e-06
2006-09-05,spy,-+--+++--+,+,+,0.0012166654155023,1e-06
2006-09-06,cash,+--+++--++,-,+,-0.0045763565000567,1e-06
2006-09-07,cash,--+++--++-,-,+,-0.0011532669483312,1e-06
2006-09-08,spy,-+++--++--,+,+,0.0015374918928886,1e-06
2006-09-11,spy,+++--++--+,+,+,0.0042353538362294,1e-06
2006-09-12,spy,++--++--++,+,+,0.008655062070642,1e-06
2006-09-13,spy,+--++--+++,+,+,0.0044059695665745,1e-06
2006-09-14,spy,--++--++++,+,+,0.0020459912089675,1e-06
2006-09-15,cash,-++--+++++,-,+,-0.0026452335513918,1e-06
2006-09-18,spy,++--+++++-,+,+,0.00265578664046,1e-06
2006-09-19,cash,+--+++++-+,-,+,-0.0023463334094039,1e-06
2006-09-20,spy,--+++++-+-,+,+,0.0019659319987594,1e-06
2006-09-21,cash,-+++++-+-+,-,+,-0.0055803143786902,1e-06
2006-09-22,cash,+++++-+-+-,-,+,-0.001518925731172,1e-06
2006-09-25,spy,++++-+-+--,+,+,0.0056934640880976,1e-06
2006-09-26,spy,+++-+-+--+,+,+,0.008150957215507,1e-06
2006-09-27,spy,++-+-+--++,+,+,0.0018727993835673,1e-06
2006-09-28,cash,+-+-+--+++,-,+,-0.0003738825310603,1e-06
2006-09-29,cash,-+-+--+++-,-,+,-0.0016442542278419,1e-06
2006-10-02,cash,+-+--+++--,-,+,-0.0034445969612452,1e-06
2006-10-03,spy,-+--+++---,+,+,0.0035367689281495,1e-06
2006-10-04,spy,+--+++---+,+,+,0.0126848494753567,1e-06
2006-10-05,spy,--+++---++,+,+,0.0019270272040055,1e-06
2006-10-06,spy,-+++---+++,+,+,0.0004445910333496,1e-06
2006-10-09,spy,+++---++++,+,+,0.0017796827846694,1e-06
2006-10-10,spy,++---+++++,+,+,0.0012583135548865,1e-06
2006-10-11,spy,+---++++++,+,+,0.0020024049228267,1e-06
2006-10-12,spy,---+++++++,+,+,0.0061277360631602,1e-06
2006-10-13,spy,--++++++++,+,+,0.0034518302589758,1e-06
2006-10-16,spy,-+++++++++,+,+,0.0023439207106312,1e-06
2006-10-17,cash,++++++++++,-,+,-0.0004396391738629,1e-06
2006-10-18,cash,+++++++++-,-,+,-0.0032836906763605,1e-06
2006-10-19,spy,++++++++--,+,+,0.0030793912370762,1e-06
2006-10-20,cash,+++++++--+,-,+,0.0,1e-06
2006-10-23,spy,++++++--+-,+,+,0.0066637644872461,1e-06
2006-10-24,spy,+++++--+-+,+,+,0.0043706738698347,1e-06
2006-10-25,spy,++++--+-++,+,+,0.0044286379121847,1e-06
2006-10-26,spy,+++--+-+++,+,+,0.0008653909852758,1e-06
2006-10-27,cash,++--+-++++,-,+,-0.0050501186433867,1e-06
2006-10-30,spy,+--+-++++-,+,+,0.0010895967782518,1e-06
2006-10-31,cash,--+-++++-+,-,+,-0.0020280583995943,1e-06
2006-11-01,cash,-+-++++-+-,-,+,-0.0098393908142134,1e-06
2006-11-02,spy,+-++++-+--,+,+,0.0019779084559806,1e-06
2006-11-03,cash,-++++-+--+,-,+,-0.0053180663189837,1e-06
2006-11-06,spy,++++-+--+-,+,+,0.0081775340412136,1e-06
2006-11-07,spy,+++-+--+-+,+,+,0.0029667414700662,1e-06
2006-11-08,spy,++-+--+-++,+,+,0.0065942294355751,1e-06
2006-11-09,cash,+-+--+-+++,-,+,-0.0059708068761478,1e-06
2006-11-10,spy,-+--+-+++-,+,+,0.0007239474732697,1e-06
2006-11-13,spy,+--+-+++-+,+,+,0.0028948413408299,1e-06
2006-11-14,spy,--+-+++-++,+,+,0.0046772245144626,1e-06
2006-11-15,spy,-+-+++-+++,+,+,0.0032241665445846,1e-06
2006-11-16,cash,+-+++-++++,-,+,-0.0004272113183619,1e-06
2006-11-17,spy,-+++-++++-,+,+,0.0035017903152429,1e-06
2006-11-20,spy,+++-++++-+,+,+,0.0014254949671555,1e-06
2006-11-21,spy,++-++++-++,+,+,0.0010676481644217,1e-06
2006-11-22,spy,+-++++-+++,+,+,0.0012078022660412,1e-06
2006-11-24,spy,-++++-++++,+,+,0.0007843739734944,1e-06
2006-11-27,cash,++++-+++++,-,+,-0.0132592003602588,1e-06
2006-11-28,spy,+++-+++++-,+,+,0.0056423520565864,1e-06
2006-11-29,spy,++-+++++-+,+,+,0.007170000654245,1e-06
2006-11-30,spy,+-+++++-++,+,+,0.0006408169775429,1e-06
2006-12-01,cash,-+++++-+++,-,+,-0.002205917322184,1e-06
2006-12-04,spy,+++++-+++-,+,+,0.0074152818975601,1e-06
2006-12-05,spy,++++-+++-+,+,+,0.0024017825922178,1e-06
2006-12-06,cash,+++-+++-++,-,+,-0.0006343577993097,1e-06
2006-12-07,cash,++-+++-++-,-,+,-0.0061254321246555,1e-06
2006-12-08,spy,+-+++-++--,+,+,0.0020547954091945,1e-06
2006-12-11,spy,-+++-++--+,+,+,0.002899191538806,1e-06
2006-12-12,spy,+++-++--++,+,+,0.0002117212137763,1e-06
2006-12-13,cash,++-++--+++,-,+,-0.0025311159471676,1e-06
2006-12-14,spy,+-++--+++-,+,+,0.0088819575737686,1e-06
2006-12-15,cash,-++--+++-+,-,+,-0.0021032182630504,1e-06
2006-12-18,cash,++--+++-+-,-,+,-0.004139163502739,1e-06
2006-12-19,spy,+--+++-+--,+,+,0.0047332967467356,1e-06
2006-12-20,cash,--+++-+--+,-,+,-0.0009839709787009,1e-06
2006-12-21,cash,-+++-+--+-,-,+,-0.0045688418904423,1e-06
2006-12-22,cash,+++-+--+--,-,+,-0.0062835314422733,1e-06
2006-12-26,spy,++-+--+---,+,+,0.0054683920588843,1e-06
2006-12-27,spy,+-+--+---+,+,+,0.0045111680529754,1e-06
2006-12-28,cash,-+--+---++,-,+,-0.0014043742932323,1e-06
2006-12-29,cash,+--+---++-,-,+,-0.0030973000772069,1e-06
2007-01-03,cash,--+---++--,-,+,-0.0061863260654657,1e-06
2007-01-04,spy,-+---++---,+,+,0.0031155027594499,1e-06
2007-01-05,cash,+---++---+,-,+,-0.0055898148636992,1e-06
2007-01-08,spy,---++---+-,+,+,0.0026274328784519,1e-06
2007-01-09,cash,--++---+-+,-,+,-0.0016983245242466,1e-06
2007-01-10,spy,-++---+-+-,+,+,0.0068287910269898,1e-06
2007-01-11,spy,++---+-+-+,+,+,0.0040966366969453,1e-06
2007-01-12,spy,+---+-+-++,+,+,0.0076680382939266,1e-06
2007-01-16,cash,---+-+-+++,-,+,-0.0007688586336777,1e-06
2007-01-17,spy,--+-+-+++-,+,+,0.0011900466341046,1e-06
2007-01-18,cash,-+-+-+++-+,-,+,-0.0044003973658578,1e-06
2007-01-19,spy,+-+-+++-+-,+,+,0.0019644594589242,1e-06
2007-01-22,cash,-+-+++-+-+,-,+,-0.0048228308246507,1e-06
2007-01-23,spy,+-+++-+-+-,+,+,0.0037959269350029,1e-06
2007-01-24,spy,-+++-+-+-+,+,+,0.0068545549358025,1e-06
2007-01-25,cash,+++-+-+-++,-,+,-0.0111219664724545,1e-06
2007-01-26,cash,++-+-+-++-,-,+,-0.0030862202342855,1e-06
2007-01-29,cash,+-+-+-++--,-,+,-0.0009845937635884,1e-06
2007-01-30,spy,-+-+-++---,+,+,0.003090882780133,1e-06
2007-01-31,spy,+-+-++---+,+,+,0.0078524509489269,1e-06
2007-02-01,spy,-+-++---++,+,+,0.0031911670714153,1e-06
2007-02-02,spy,+-++---+++,+,+,0.0005527660707272,1e-06
2007-02-05,spy,-++---++++,+,+,0.0010366907977689,1e-06
2007-02-06,cash,++---+++++,-,+,-0.0005518509373045,1e-06
2007-02-07,spy,+---+++++-,+,+,0.0006202563375708,1e-06
2007-02-08,spy,---+++++-+,+,+,0.0016577254813348,1e-06
2007-02-09,cash,--+++++-++,-,+,-0.0077209095273499,1e-06
2007-02-12,cash,-+++++-++-,-,+,-0.0034042342979918,1e-06
2007-02-13,spy,+++++-++--,+,+,0.0061904386394938,1e-06
2007-02-14,spy,++++-++--+,+,+,0.0055939056734979,1e-06
2007-02-15,spy,+++-++--++,+,+,0.0008924616217934,1e-06
2007-02-16,spy,++-++--+++,+,+,0.0019939031990159,1e-06
2007-02-20,spy,+-++--++++,+,+,0.0032975799367257,1e-06
2007-02-21,spy,-++--+++++,+,+,0.0025410007254762,1e-06
2007-02-22,cash,++--++++++,-,+,-0.0012325089408352,1e-06
2007-02-23,cash,+--++++++-,-,+,-0.0030190917031829,1e-06
2007-02-26,cash,--++++++--,-,+,-0.0045258427883309,1e-06
2007-02-27,cash,-++++++---,-,+,-0.0304420679327883,1e-06
2007-02-28,spy,++++++----,+,+,0.0038463800019976,1e-06
2007-03-01,spy,+++++----+,+,+,0.0083967145090785,1e-06
2007-03-02,cash,++++----++,-,+,-0.0098536583558837,1e-06
2007-03-05,cash,+++----++-,-,+,-0.0042049344092183,1e-06
2007-03-06,spy,++----++--,+,+,0.0066291841550481,1e-06
2007-03-07,cash,+----++--+,-,+,-0.0002149063692519,1e-06
2007-03-08,spy,----++--+-,+,+,0.0014231693225147,1e-06
2007-03-09,cash,---++--+-+,-,+,-0.0037506106323235,1e-06
2007-03-12,spy,--++--+-+-,+,+,0.0040593030312744,1e-06
2007-03-13,cash,-++--+-+-+,-,+,-0.0137679610259723,1e-06
2007-03-14,spy,++--+-+-+-,+,+,0.0061403319258019,1e-06
2007-03-15,spy,+--+-+-+-+,+,+,0.0035978987954812,1e-06
2007-03-16,cash,--+-+-+-++,-,+,-0.0055990150955878,1e-06
2007-03-19,spy,-+-+-+-++-,+,+,0.0067499818934726,1e-06
2007-03-20,spy,+-+-+-++-+,+,+,0.0063535078384838,1e-06
2007-03-21,spy,-+-+-++-++,+,+,0.0155208156476658,1e-06
2007-03-22,cash,+-+-++-+++,-,+,-0.0020909050786947,1e-06
2007-03-23,spy,-+-++-+++-,+,+,0.0007677317929141,1e-06
2007-03-26,cash,+-++-+++-+,-,+,-0.0020906136010997,1e-06
2007-03-27,cash,-++-+++-+-,-,+,-0.0018166190309261,1e-06
2007-03-28,cash,++-+++-+--,-,+,-0.0022512457211463,1e-06
2007-03-29,cash,+-+++-+---,-,+,-0.0039988220308492,1e-06
2007-03-30,cash,-+++-+----,-,+,-0.0016873276426834,1e-06
2007-04-02,cash,+++-+-----,-,+,0.0,1e-06
2007-04-03,spy,++-+------,+,+,0.0050360300381592,1e-06
2007-04-04,spy,+-+------+,+,+,0.0011135337141818,1e-06
2007-04-05,spy,-+------++,+,+,0.0039674763797829,1e-06
2007-04-09,cash,+------+++,-,+,-0.001451721147174,1e-06
2007-04-10,spy,------+++-,+,+,0.0019399901319521,1e-06
2007-04-11,cash,-----+++-+,-,+,-0.0055241196747545,1e-06
2007-04-12,spy,----+++-+-,+,+,0.0064004322651084,1e-06
2007-04-13,spy,---+++-+-+,+,+,0.0028986435157093,1e-06
2007-04-16,spy,--+++-+-++,+,+,0.0059658170901992,1e-06
2007-04-17,spy,-+++-+-+++,+,+,0.0008164599318966,1e-06
2007-04-18,spy,+++-+-++++,+,+,0.0045702465283133,1e-06
2007-04-19,spy,++-+-+++++,+,+,0.004640004514644,1e-06
2007-04-20,spy,+-+-++++++,+,+,0.0026986499338154,1e-06
2007-04-23,cash,-+-+++++++,-,+,-0.0020893547805868,1e-06
2007-04-24,cash,+-+++++++-,-,+,-0.0007420941342652,1e-06
2007-04-25,spy,-+++++++--,+,+,0.0050426949609676,1e-06
2007-04-26,spy,+++++++--+,+,+,0.0010702280917879,1e-06
2007-04-27,spy,++++++--++,+,+,0.0029512539554233,1e-06
2007-04-30,cash,+++++--+++,-,+,-0.0090216927895083,1e-06
2007-05-01,spy,++++--+++-,+,+,0.0016844091300649,1e-06
2007-05-02,spy,+++--+++-+,+,+,0.0042981827796001,1e-06
2007-05-03,spy,++--+++-++,+,+,0.0025338726393238,1e-06
2007-05-04,spy,+--+++-+++,+,+,0.0011276827127383,1e-06
2007-05-07,spy,--+++-++++,+,+,0.0004638922532117,1e-06
2007-05-08,spy,-+++-+++++,+,+,0.0011289558166963,1e-06
2007-05-09,spy,+++-++++++,+,+,0.0034519667722241,1e-06
2007-05-10,cash,++-+++++++,-,+,-0.0076294959801041,1e-06
2007-05-11,spy,+-+++++++-,+,+,0.0074123579990087,1e-06
2007-05-14,cash,-+++++++-+,-,+,-0.0021874706994535,1e-06
2007-05-15,cash,+++++++-+-,-,+,-0.0008625721742256,1e-06
2007-05-16,spy,++++++-+--,+,+,0.00530505991756,1e-06
2007-05-17,cash,+++++-+--+,-,+,-0.0005284834751896,1e-06
2007-05-18,spy,++++-+--+-,+,+,0.0040128980487801,1e-06
2007-05-21,cash,+++-+--+-+,-,+,-0.0002622135564408,1e-06
2007-05-22,cash,++-+--+-+-,-,+,-0.0018336528152766,1e-06
2007-05-23,cash,+-+--+-+--,-,+,-0.0033343871658168,1e-06
2007-05-24,cash,-+--+-+---,-,+,-0.0096374564509775,1e-06
2007-05-25,spy,+--+-+----,+,+,0.0012541415274339,1e-06
2007-05-29,spy,--+-+----+,+,+,0.0019744836576102,1e-06
2007-05-30,spy,-+-+----++,+,+,0.0133367814877228,1e-06
2007-05-31,cash,+-+----+++,-,+,-0.0022775483106453,1e-06
2007-06-01,spy,-+----+++-,+,+,0.0012996941896024,1e-06
2007-06-04,spy,+----+++-+,+,+,0.0036473416821061,1e-06
2007-06-05,cash,----+++-++,-,+,-0.0016261219660949,1e-06
2007-06-06,cash,---+++-++-,-,+,-0.0066728003950554,1e-06
2007-06-07,cash,--+++-++--,-,+,-0.016231139447776,1e-06
2007-06-08,spy,-+++-++---,+,+,0.0097606059446845,1e-06
2007-06-11,spy,+++-++---+,+,+,0.0024515364336589,1e-06
2007-06-12,cash,++-++---++,-,+,-0.0067697901696209,1e-06
2007-06-13,spy,+-++---++-,+,+,0.0092358763431789,1e-06
2007-06-14,spy,-++---++-+,+,+,0.0052611013060785,1e-06
2007-06-15,cash,++---++-++,-,+,-0.0004570462694831,1e-06
2007-06-18,cash,+---++-++-,-,+,-0.0031947155924166,1e-06
2007-06-19,spy,---++-++--,+,+,0.0047197719193675,1e-06
2007-06-20,cash,--++-++--+,-,+,-0.0158875010568782,1e-06
2007-06-21,spy,-++-++--+-,+,+,0.005957068345093,1e-06
2007-06-22,cash,++-++--+-+,-,+,-0.0064018030184244,1e-06
2007-06-25,cash,+-++--+-+-,-,+,-0.0027289912614388,1e-06
2007-06-26,cash,-++--+-+--,-,+,-0.0127821938746849,1e-06
2007-06-27,spy,++--+-+---,+,+,0.0153243025642758,1e-06
2007-06-28,cash,+--+-+---+,-,+,0.0,1e-06
2007-06-29,cash,--+-+---+-,-,+,-0.0031146536760335,1e-06
2007-07-02,spy,-+-+---+--,+,+,0.0060979531962648,1e-06
2007-07-03,spy,+-+---+--+,+,+,0.0010514106308985,1e-06
2007-07-05,cash,-+---+--++,-,+,-0.001443577621483,1e-06
2007-07-06,spy,+---+--++-,+,+,0.0039374644015006,1e-06
2007-07-09,cash,---+--++-+,-,+,-0.0003917312428779,1e-06
2007-07-10,cash,--+--++-+-,-,+,-0.0089959628182099,1e-06
2007-07-11,spy,-+--++-+--,+,+,0.0082255754107068,1e-06
2007-07-12,spy,+--++-+--+,+,+,0.013257231326334,1e-06
2007-07-13,spy,--++-+--++,+,+,0.0018114690174631,1e-06
2007-07-16,cash,-++-+--+++,-,+,-0.0010323482575554,1e-06
2007-07-17,cash,++-+--+++-,-,+,-0.0011617677937797,1e-06
2007-07-18,spy,+-+--+++--,+,+,0.0015561531466813,1e-06
2007-07-19,cash,-+--+++--+,-,+,-0.0008375620269296,1e-06
2007-07-20,cash,+--+++--+-,-,+,-0.0089741067539918,1e-06
2007-07-23,cash,--+++--+--,-,+,-0.001361989006704,1e-06
2007-07-24,cash,-+++--+---,-,+,-0.0118860509630815,1e-06
2007-07-25,cash,+++--+----,-,+,-0.0026970375647045,1e-06
2007-07-26,cash,++--+-----,-,+,-0.0144483529773687,1e-06
2007-07-27,cash,+--+------,-,+,-0.020916307692371,1e-06
2007-07-30,spy,--+-------,+,+,0.0099363549633885,1e-06
2007-07-31,cash,-+-------+,-,+,-0.0175959049290939,1e-06
2007-08-01,spy,+-------+-,+,+,0.0086100018119681,1e-06
2007-08-02,spy,-------+-+,+,+,0.0057237096492297,1e-06
2007-08-03,cash,------+-++,-,+,-0.0236284339786961,1e-06
2007-08-06,spy,-----+-++-,+,+,0.0138686631085752,1e-06
2007-08-07,spy,----+-++-+,+,+,0.0125394120901801,1e-06
2007-08-08,spy,---+-++-++,+,+,0.009568075829836,1e-06
2007-08-09,cash,--+-++-+++,-,+,-0.0138370303701977,1e-06
